Point_ID,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14
3526,776.0417,0.4040,0.3648,0.5160,0.3838,0.5884,2.5812,0.2138,0.5388,0.4952,-1.2482,0.4041,0.2761,0.3438
3527,776.2500,0.4040,0.4245,0.4586,0.3838,0.5299,-1.0069,0.2705,0.5950,0.5526,-0.2284,0.5172,0.3873,0.3995
3528,776.4583,0.3467,0.7228,0.4013,0.3838,0.4128,-0.4782,0.3838,0.6513,0.6675,-0.9639,0.5172,0.4429,0.3995
3529,776.6667,0.4040,0.8421,0.4013,0.3838,0.4128,-0.5824,0.6671,0.4264,0.6675,-0.3617,0.7436,0.4429,0.3995
3530,776.8750,0.4040,0.8421,0.4013,0.3282,0.4128,1.2436,0.7238,0.3140,0.7250,0.2922,0.7436,0.3873,0.4552
3531,777.0833,0.4040,0.8421,0.3439,0.3838,0.3543,0.2698,0.7804,0.3140,0.6675,-0.6690,0.8002,0.3873,0.4552
3532,777.2917,0.4040,0.9614,0.3439,0.4395,0.2373,-0.5117,0.8371,0.4264,0.7250,1.0839,0.8002,0.3873,0.4552
3533,777.5000,0.4612,0.9018,0.2865,0.5508,0.2373,0.1706,0.7804,0.3702,0.4952,-0.7012,0.7436,0.3873,0.4552
3534,777.7083,0.4040,0.7824,0.2865,0.4395,0.2958,-0.0661,0.6671,0.3140,0.4952,-3.2014,0.6870,0.3873,0.4552
3535,777.9167,0.4040,0.6631,0.2865,0.4952,0.2958,-0.4433,0.6671,0.3140,0.4952,2.0321,0.5738,0.3873,0.3995
3536,778.1250,0.4040,0.4842,0.2865,0.4952,0.2958,0.4092,0.6671,0.3140,0.5526,1.6592,0.5172,0.3873,0.4552
3537,778.3333,0.4040,0.4842,0.3439,0.4952,0.2958,0.2306,0.6105,0.4264,0.4952,-0.2275,0.5738,0.3873,0.3995
3538,778.5417,0.4040,0.4842,0.3439,0.4395,0.3543,-0.6344,0.6105,0.4264,0.4952,0.4455,0.5738,0.3873,0.3995
3539,778.7500,0.4040,0.4842,0.3439,0.4952,0.3543,-0.2722,0.5538,0.4264,0.5526,-1.4604,0.5172,0.3317,0.3995
3540,778.9583,0.3467,0.3648,0.3439,0.3838,0.3543,0.6141,0.5538,0.4264,0.5526,-0.6995,0.4607,0.3317,0.3995
3541,779.1667,0.2895,0.4842,0.3439,0.3838,0.3543,-0.4431,0.4971,0.4264,0.5526,0.6801,0.4041,0.3317,0.3995
3542,779.3750,0.2895,0.4842,0.3439,0.3282,0.3543,0.4214,0.4405,0.4264,0.5526,0.5238,0.4607,0.2761,0.3438
3543,779.5833,0.2895,0.4842,0.3439,0.3282,0.3543,0.9673,0.4405,0.4826,0.6101,-2.2388,0.4607,0.2761,0.3438
3544,779.7917,0.2895,0.4245,0.3439,0.3282,0.3543,-0.2326,0.4405,0.4826,0.6101,-1.3685,0.4607,0.2761,0.2881
3545,780.0000,0.2895,0.4245,0.3439,0.2725,0.3543,0.8352,0.4405,0.4826,0.6101,1.6047,0.4607,0.2761,0.2881
3546,780.2083,0.2322,0.4842,0.3439,0.2725,0.3543,0.0688,0.4405,0.4826,0.6101,-1.3292,0.4041,0.3317,0.3438
3547,780.4167,0.2895,0.4842,0.3439,0.2169,0.3543,0.2731,0.4405,0.4264,0.5526,0.0438,0.4041,0.3317,0.2881
3548,780.6250,0.2895,0.4842,0.3439,0.2169,0.2958,2.1869,0.3838,0.4264,0.4952,-1.3680,0.3475,0.2761,0.2881
3549,780.8333,0.2322,0.4842,0.2865,0.2169,0.2958,0.1286,0.3838,0.3702,0.4377,0.4381,0.3475,0.3317,0.2324
3550,781.0417,0.1750,0.4842,0.2291,0.1612,0.2373,-0.1860,0.3838,0.3702,0.4377,0.9476,0.4041,0.3317,0.2324
3551,781.2500,0.2322,0.4842,0.2291,0.2169,0.2373,-0.7443,0.3838,0.3702,0.4377,0.6212,0.3475,0.2761,0.2324
3552,781.4583,0.2322,0.6631,0.2291,0.2169,0.2373,0.5541,0.3838,0.3702,0.4952,-0.6569,0.4041,0.1650,0.1767
3553,781.6667,0.2895,0.7228,0.2291,0.2169,0.2373,-0.0452,0.4405,0.3702,0.6101,0.0068,0.4607,0.1650,0.1767
3554,781.8750,0.4612,0.7824,0.3439,0.3282,0.4128,-1.1690,0.4971,0.3702,0.6675,0.3687,0.4607,0.1094,0.1211
3555,782.0833,0.5185,0.9018,0.4013,0.3282,0.4714,-0.2659,0.4971,0.3140,0.6675,-2.6108,0.5172,0.0539,0.1211
3556,782.2917,0.6903,1.0211,0.5160,0.3282,0.6469,0.3575,0.5538,0.3702,0.6675,-1.3656,0.5172,0.1094,0.2324
3557,782.5000,0.6903,1.0807,0.5160,0.3838,0.6469,-0.1922,0.6105,0.3702,0.6675,1.1072,0.5738,0.0539,0.2324
3558,782.7083,0.6903,1.0211,0.5160,0.3838,0.5884,-0.1281,0.5538,0.3702,0.6675,-1.4151,0.5738,0.0539,0.2324
3559,782.9167,0.7475,0.9614,0.5734,0.4395,0.7055,1.1445,0.5538,0.3702,0.6101,-0.8540,0.5738,0.0539,0.2881
3560,783.1250,0.8048,0.8421,0.6308,0.4952,0.8225,1.2042,0.6105,0.3702,0.6101,0.0063,0.5738,0.0539,0.2881
3561,783.3333,0.8048,0.7824,0.6882,0.4952,0.8225,-0.0216,0.6671,0.4264,0.5526,-0.8175,0.6304,0.0539,0.2881
3562,783.5417,0.8048,0.6631,0.7455,0.4952,0.8225,0.4878,0.7804,0.4264,0.5526,-0.7598,0.5738,0.0539,0.2881
3563,783.7500,0.7475,0.4245,0.6308,0.4952,0.7640,-0.7211,0.6671,0.3140,0.4952,-0.2964,0.5172,0.0539,0.2324
3564,783.9583,0.6330,0.3648,0.4586,0.4395,0.5884,0.8391,0.6671,0.2577,0.3803,-1.4144,0.4607,0.0539,0.2324
3565,784.1667,0.5758,0.3648,0.3439,0.3838,0.4714,-0.5578,0.5538,0.2577,0.3228,0.6198,0.4607,0.0539,0.2324
3566,784.3750,0.5185,0.3052,0.2291,0.3838,0.3543,0.4850,0.4971,0.2577,0.2653,-0.7500,0.4607,0.0539,0.2324
3567,784.5833,0.4612,0.2455,0.1718,0.3282,0.2958,-3.5815,0.3838,0.2577,0.2079,1.2558,0.4607,0.0539,0.2324
3568,784.7917,0.4040,0.2455,0.0570,0.3282,0.1787,0.3167,0.3272,0.1453,0.1504,1.1319,0.4607,0.0539,0.1767
3569,785.0000,0.1750,0.2455,-0.0004,0.2725,0.0617,-0.4352,0.4405,0.1453,0.2079,0.4962,0.4607,0.0539,0.1211
3570,785.2083,0.1750,0.2455,-0.0577,0.2725,-0.0554,0.3102,0.4405,0.1453,0.1504,-0.9991,0.4607,-0.0017,0.0654
3571,785.4167,0.1177,0.2455,-0.0577,0.1612,-0.0554,1.3061,0.4405,0.1453,0.1504,-1.6477,0.4607,-0.0017,0.0097
3572,785.6250,0.1177,0.3052,-0.0577,0.1612,-0.0554,-1.0246,0.4405,0.1453,0.0930,0.4916,0.4607,-0.0573,-0.0460
3573,785.8333,0.1750,0.2455,-0.0577,0.1612,-0.0554,-1.4975,0.4405,0.1453,0.0930,0.5906,0.4607,-0.1128,-0.1017
3574,786.0417,0.2322,0.2455,-0.1151,0.1612,-0.0554,0.7805,0.4405,-0.1358,0.0930,0.6239,0.4607,-0.1128,-0.1017
3575,786.2500,0.1750,0.2455,-0.0577,0.1612,0.0032,0.5816,0.3838,0.1453,0.0930,0.0507,0.4041,-0.0573,0.0097
3576,786.4583,0.2895,0.2455,0.1718,0.2169,0.1787,-2.5214,0.3838,0.2015,0.1504,-0.9781,0.4041,0.1650,0.1767
3577,786.6667,0.4040,0.3052,0.3439,0.4395,0.2958,1.0096,0.3838,0.3702,0.3228,0.7228,0.3475,0.2206,0.3995
3578,786.8750,0.5185,0.4245,0.4586,0.4395,0.4128,-0.1644,0.3838,0.5950,0.4952,1.2607,0.4041,0.4429,0.4552
3579,787.0833,0.6330,0.4245,0.6882,0.5508,0.6469,-2.4324,0.3838,0.7637,0.7250,-1.0244,0.3475,0.6096,0.6222
3580,787.2917,0.8048,0.4842,0.8029,0.7735,0.7055,0.6798,0.4971,0.8199,0.8399,3.3117,0.4607,0.6651,0.7336
3581,787.5000,0.8620,0.7824,0.8603,0.8848,0.7640,-0.6577,0.5538,1.0448,1.0123,0.4123,0.5738,0.7763,0.7336
3582,787.7083,0.9193,0.7228,0.8603,0.9405,0.7640,0.1951,0.5538,1.0448,1.1272,0.2046,0.4607,0.8874,0.8449
3583,787.9167,0.9766,0.7824,0.9750,0.9962,0.9396,0.3410,0.5538,1.1572,1.1272,-0.4132,0.4607,0.8874,0.9006
3584,788.1250,1.0338,0.8421,0.9750,1.0518,0.9981,1.5987,0.6671,1.0448,1.1272,0.0067,0.5172,0.9986,0.9563
3585,788.3333,1.0911,0.8421,1.0324,1.1075,0.9981,-0.4158,0.6671,1.0448,1.1272,-1.6576,0.5172,0.9430,0.9563
3586,788.5417,1.0911,0.7228,1.0324,1.1075,0.9981,0.0639,0.6671,1.0448,1.0697,0.0808,0.5172,0.8874,0.9006
3587,788.7500,1.0338,0.7228,0.9177,1.0518,0.9396,-0.1998,0.6671,0.9323,1.0123,-2.7386,0.5172,0.7763,0.8449
3588,788.9583,0.9766,0.4842,0.8029,0.9962,0.8225,-2.7723,0.6105,0.7637,0.7825,0.5315,0.5172,0.7763,0.7892
3589,789.1667,0.7475,0.3648,0.6882,0.8292,0.6469,0.6932,0.4971,0.6513,0.6675,1.3083,0.3475,0.6096,0.6779
3590,789.3750,0.5758,0.3648,0.5160,0.7178,0.5299,-0.9225,0.2705,0.4826,0.6675,2.2457,0.2909,0.4984,0.5665
3591,789.5833,0.4612,0.3648,0.4586,0.5508,0.4714,-1.1936,0.2705,0.4826,0.6101,-0.8855,0.2343,0.3873,0.5108
3592,789.7917,0.3467,0.3648,0.4013,0.4395,0.4128,-0.3593,0.2705,0.5950,0.5526,-0.3449,0.2343,0.3317,0.5108
3593,790.0000,0.2895,0.3648,0.4013,0.2725,0.4714,-1.0168,0.2138,0.5388,0.4377,-2.0358,0.2343,0.3317,0.3995
3594,790.2083,0.2322,0.3648,0.4013,0.3282,0.4128,-0.7864,0.2138,0.4264,0.3803,0.7808,0.1777,0.3317,0.3995
3595,790.4167,0.1750,0.3648,0.2865,0.1612,0.3543,-1.4900,0.2138,0.4264,0.3803,1.5857,0.1777,0.2761,0.3995
3596,790.6250,0.2322,0.3052,0.3439,0.1055,0.3543,-0.8367,0.1572,0.4264,0.3803,0.6269,0.2343,0.2761,0.3995
3597,790.8333,0.2322,0.3052,0.3439,0.2169,0.3543,0.0546,0.2138,0.3140,0.3803,0.2626,0.1777,0.2761,0.3995
3598,791.0417,0.2895,0.3648,0.3439,0.1612,0.4128,-2.0529,0.2138,0.3140,0.4377,0.5423,0.2343,0.2761,0.3995
3599,791.2500,0.4040,0.3648,0.4013,0.2725,0.4128,0.0967,0.1572,0.4264,0.4952,0.6585,0.2909,0.2761,0.3995
3600,791.4583,0.4040,0.4842,0.4586,0.3282,0.4714,1.3693,0.2138,0.4826,0.6101,-0.0354,0.2909,0.3873,0.5108
3601,791.6667,0.5185,0.6631,0.5734,0.3838,0.5299,1.5551,0.3838,0.6513,0.6675,1.5667,0.4607,0.4984,0.6222
3602,791.8750,0.5758,0.7228,0.6308,0.4952,0.6469,1.0082,0.4971,0.7637,0.7250,-1.3759,0.5738,0.8319,0.7336
3603,792.0833,0.7475,0.7228,0.7455,0.7178,0.7640,-1.2207,0.7804,0.8199,0.8399,-0.4041,0.8568,0.8874,0.8449
3604,792.2917,0.9766,0.9018,0.9177,0.9405,0.9396,-1.3245,0.8938,0.9886,0.8974,-0.1521,0.9700,1.1097,1.0120
3605,792.5000,1.2056,0.9018,1.0898,1.2188,1.1737,0.7294,1.0071,1.1572,1.0123,-0.2255,1.0832,1.1653,1.1233
3606,792.7083,1.2628,0.9018,1.2045,1.3302,1.2322,0.3276,1.1771,1.1010,1.0697,-0.4687,1.1398,1.1653,1.2347
3607,792.9167,1.3773,1.0211,1.2619,1.3302,1.2907,0.3545,1.2337,1.1010,1.0697,1.3470,1.1964,1.1653,1.2904
3608,793.1250,1.3773,1.0211,1.2619,1.3858,1.2322,0.4035,1.2904,1.2134,1.1272,1.8461,1.1964,1.1097,1.2347
3609,793.3333,1.3773,1.0211,1.2619,1.3858,1.2322,-0.6067,1.1771,1.1010,1.1272,-1.2730,1.1964,1.1653,1.2904
3610,793.5417,1.4346,0.9018,1.2619,1.3858,1.2322,0.2466,1.1204,1.1010,1.0123,-0.0333,1.1398,1.1097,1.2904
3611,793.7500,1.3773,0.6631,1.2045,1.3858,1.2322,-1.0126,1.0071,0.9886,0.9548,0.9759,1.0266,1.1097,1.1790
3612,793.9583,1.2628,0.4842,1.0324,1.2188,1.1151,0.3377,0.8938,0.7637,0.7250,-0.2577,0.8568,0.9430,1.0120
3613,794.1667,0.9193,0.3648,0.7455,1.0518,0.7640,1.8393,0.7238,0.7075,0.6101,0.3381,0.7436,0.7763,0.7892
3614,794.3750,0.6903,0.3052,0.5734,0.7178,0.6469,0.6191,0.5538,0.5950,0.5526,-1.7358,0.6304,0.5540,0.5665
3615,794.5833,0.5185,0.3052,0.5160,0.5508,0.5884,0.2916,0.4971,0.3702,0.4377,0.3016,0.5172,0.4984,0.5108
3616,794.7917,0.4612,0.3052,0.4586,0.4952,0.5884,-0.6097,0.3838,0.3702,0.3803,1.5988,0.5172,0.3873,0.4552
3617,795.0000,0.4040,0.2455,0.4013,0.4395,0.5299,-1.5217,0.2705,0.2577,0.3228,-1.3778,0.4041,0.3873,0.3995
3618,795.2083,0.3467,0.2455,0.4013,0.3838,0.4714,0.2826,0.2138,0.2015,0.3803,-0.5429,0.4041,0.3317,0.3995
3619,795.4167,0.3467,0.1262,0.4013,0.2725,0.4128,1.6609,0.1005,0.3140,0.3803,0.0437,0.2909,0.2761,0.3995
3620,795.6250,0.2895,0.1262,0.4013,0.1055,0.4714,0.0571,0.0439,0.3140,0.3803,-1.2504,0.2343,0.2206,0.3438
3621,795.8333,0.4040,0.1262,0.4586,0.1612,0.5299,-0.8044,0.0439,0.3702,0.3228,-0.8981,0.2343,0.2206,0.3438
3622,796.0417,0.4040,0.0666,0.4586,0.1055,0.5299,0.9671,-0.0128,0.3140,0.3228,0.5100,0.1777,0.2206,0.3438
3623,796.2500,0.4612,0.3052,0.5160,0.2725,0.5884,-0.7613,0.0439,0.3702,0.3228,-0.0449,0.2909,0.2761,0.4552
3624,796.4583,0.5758,0.7228,0.5734,0.4395,0.5884,-0.2904,0.2138,0.3702,0.4377,-1.1283,0.5172,0.3873,0.5665
3625,796.6667,0.6903,1.1404,0.6308,0.7178,0.7055,0.8101,0.5538,0.4264,0.4952,-0.1865,0.8568,0.5540,0.7336
3626,796.8750,0.9193,1.2597,0.7455,0.9962,0.8225,1.8675,0.8938,0.6513,0.6675,-1.2769,1.0832,0.8319,0.9563
3627,797.0833,1.1483,1.2000,0.9177,1.2188,0.9981,0.1756,1.1771,0.8199,0.8399,2.8357,1.2530,1.1097,1.2347
3628,797.2917,1.3773,1.2597,1.1472,1.3858,1.2322,0.2366,1.3470,1.2134,1.1272,0.2185,1.3662,1.2764,1.4017
3629,797.5000,1.4919,1.4387,1.3193,1.5528,1.2907,-0.8608,1.4037,1.3821,1.2996,0.5821,1.4793,1.3320,1.4017
3630,797.7083,1.6064,1.3194,1.4341,1.6085,1.4078,-0.1500,1.4604,1.3821,1.3570,0.1603,1.4793,1.4431,1.5131
3631,797.9167,1.6636,1.3790,1.4914,1.7755,1.5248,0.9933,1.4604,1.4945,1.4719,-0.4247,1.5359,1.5543,1.5688
3632,798.1250,1.6064,1.3194,1.4914,1.6085,1.4663,0.9576,1.4037,1.6069,1.5294,-0.8027,1.4793,1.5543,1.6245
3633,798.3333,1.5491,1.3194,1.4341,1.6642,1.4078,1.0345,1.4037,1.6069,1.5294,0.4121,1.4227,1.6098,1.6245
3634,798.5417,1.5491,1.2597,1.3767,1.5528,1.4078,-0.4208,1.3470,1.3821,1.5294,-0.1054,1.3096,1.5543,1.5131
3635,798.7500,1.4346,1.0807,1.2619,1.4972,1.2322,0.9767,1.4037,1.3259,1.2996,-0.0621,1.3096,1.4431,1.5131
3636,798.9583,1.3773,0.9018,1.2045,1.4415,1.1737,0.8560,1.2904,1.1572,1.1847,1.4627,1.1398,1.2764,1.3461
3637,799.1667,1.2056,0.7228,0.9750,1.2188,0.9396,1.1194,1.0637,0.8199,0.8974,-2.0980,0.9700,0.9430,1.0120
3638,799.3750,0.9766,0.5438,0.8029,0.9962,0.8810,0.0368,0.7238,0.6513,0.7825,0.0362,0.8568,0.8874,0.9563
3639,799.5833,0.8620,0.6035,0.7455,0.9962,0.7640,-0.6983,0.6671,0.5388,0.6675,-2.4160,0.6870,0.7763,0.9006
3640,799.7917,0.6903,0.6035,0.6308,0.8292,0.6469,-1.0941,0.6105,0.5388,0.6675,0.6777,0.6304,0.7207,0.7892
3641,800.0000,0.6903,0.6631,0.5734,0.7735,0.6469,-0.0851,0.4971,0.4826,0.6675,-2.5531,0.6304,0.6651,0.7336
3642,800.2083,0.6330,0.6631,0.5160,0.8292,0.5299,0.5158,0.6105,0.4826,0.6101,-1.0525,0.5738,0.7207,0.7892
3643,800.4167,0.5758,0.6631,0.4013,0.8292,0.4714,0.1305,0.6105,0.4826,0.6675,0.9336,0.6304,0.7763,0.8449
3644,800.6250,0.5758,0.6631,0.4013,0.7735,0.4714,-0.5961,0.6671,0.3702,0.6101,-0.2630,0.6304,0.6651,0.7892
3645,800.8333,0.5758,0.6631,0.4013,0.7178,0.4128,-0.7663,0.7238,0.4264,0.6101,0.0853,0.6304,0.6651,0.6779
3646,801.0417,0.4040,0.6631,0.3439,0.6065,0.4128,1.0459,0.7238,0.4264,0.6101,0.1473,0.6870,0.5540,0.6779
3647,801.2500,0.4612,0.7824,0.5734,0.5508,0.5299,0.1883,0.7804,0.6513,0.6675,-0.1864,0.8002,0.6651,0.7892
3648,801.4583,0.7475,1.1404,0.7455,0.8292,0.7055,-0.5448,1.0071,0.8199,0.8399,0.4839,1.0266,0.8319,0.9563
3649,801.6667,0.9193,1.3194,1.0324,0.9962,0.9981,-0.7113,1.1204,1.1572,1.0697,0.0548,1.2530,1.0541,1.2347
3650,801.8750,1.1483,1.5580,1.2619,1.2188,1.2322,0.6559,1.3470,1.3259,1.2996,-0.8667,1.4793,1.3876,1.4574
3651,802.0833,1.4346,1.6773,1.4341,1.3858,1.4663,-0.0264,1.5737,1.4945,1.4719,-1.1428,1.5925,1.5543,1.6802
3652,802.2917,1.6064,1.6773,1.6062,1.6085,1.6419,-0.8190,1.6303,1.6069,1.5868,-0.2926,1.7057,1.6098,1.7358
3653,802.5000,1.7209,1.7966,1.6636,1.7198,1.7004,-1.5177,1.7437,1.7194,1.7018,0.3482,1.7623,1.6654,1.7915
3654,802.7083,1.7209,1.7966,1.7209,1.7755,1.7004,-0.9181,1.8570,1.7756,1.7592,-1.1143,1.8755,1.8321,1.8472
3655,802.9167,1.8354,1.8563,1.7783,1.8312,1.8174,-0.5984,1.8570,1.7756,1.7592,-1.2436,1.9887,1.7766,1.9029
3656,803.1250,1.7209,1.9159,1.7209,1.7198,1.7004,-0.0410,1.9136,1.7194,1.7592,0.0318,2.0453,1.7766,1.8472
3657,803.3333,1.7781,1.9159,1.7783,1.5528,1.7589,-0.3577,1.9136,1.7756,1.7592,0.1346,1.9887,1.7766,1.9029
3658,803.5417,1.7209,1.8563,1.6636,1.5528,1.6419,1.2938,1.9136,1.7194,1.7018,0.0035,1.8755,1.7210,1.7915
3659,803.7500,1.6064,1.7370,1.5488,1.3302,1.5248,0.2678,1.8570,1.6069,1.5868,-1.8845,1.7623,1.6654,1.6802
3660,803.9583,1.4919,1.5580,1.3193,1.2188,1.3492,-0.4024,1.6870,1.3821,1.4719,-0.2515,1.6491,1.4431,1.5131
3661,804.1667,1.2628,1.3790,1.1472,1.1632,1.1151,-2.0162,1.5170,1.2134,1.2996,-0.8583,1.3662,1.3320,1.4017
3662,804.3750,1.0338,1.2597,1.0324,0.9962,0.9981,-1.2534,1.4037,1.1010,1.1847,-0.0238,1.3662,1.2208,1.2904
3663,804.5833,0.9193,1.3194,0.9177,0.8848,0.8810,-0.8425,1.2337,0.9323,1.0123,0.6866,1.1964,1.2208,1.2904
3664,804.7917,0.8620,1.2597,0.8603,0.8292,0.8225,-0.4159,1.2337,0.9323,0.8974,-0.6611,1.1964,0.9986,1.1233
3665,805.0000,0.8048,1.1404,0.8029,0.7735,0.7640,0.7093,1.2337,0.8199,0.8399,0.5325,1.1398,0.9430,1.0120
3666,805.2083,0.8048,1.0807,0.8029,0.7178,0.7640,-0.6141,1.1771,0.8199,0.8399,0.6326,1.1398,0.8874,0.9006
3667,805.4167,0.8048,0.9614,0.7455,0.6622,0.7640,-1.4406,1.1771,0.7637,0.7825,0.6686,1.1398,0.8874,0.9006
3668,805.6250,0.7475,0.9614,0.7455,0.6622,0.7640,0.3640,1.1204,0.7637,0.7825,0.5844,1.1398,0.7763,0.7336
3669,805.8333,0.7475,0.8421,0.7455,0.6065,0.7640,-0.8045,1.0637,0.6513,0.7250,0.5239,1.0266,0.7207,0.7336
3670,806.0417,0.6903,0.8421,0.6308,0.6065,0.6469,1.2633,1.0071,0.6513,0.6675,-0.2242,0.9700,0.7207,0.7336
3671,806.2500,0.7475,0.9614,0.7455,0.7178,0.7640,0.2065,1.0071,0.7075,0.7250,-1.5623,1.0266,0.7763,0.7892
3672,806.4583,0.9193,1.1404,0.9177,0.8292,0.9396,-0.1555,1.0637,0.8761,0.8974,-0.4329,1.1964,0.8319,1.0120
3673,806.6667,1.0911,1.2597,1.1472,0.9405,1.1737,-1.0943,1.2337,1.1010,1.0697,0.2899,1.3662,1.1653,1.3461
3674,806.8750,1.2628,1.5580,1.3193,1.2188,1.2907,-1.0827,1.4604,1.2696,1.2421,0.5368,1.5359,1.4431,1.5131
3675,807.0833,1.4346,1.6773,1.4341,1.3858,1.4663,-1.6649,1.6303,1.3821,1.3570,-0.2506,1.6491,1.5543,1.6245
3676,807.2917,1.6064,1.6773,1.6062,1.4972,1.5833,-1.3376,1.6870,1.6069,1.5294,-0.0154,1.7623,1.6654,1.6802
3677,807.5000,1.6064,1.7966,1.6636,1.5528,1.6419,1.9581,1.8003,1.7756,1.7592,0.3584,1.8189,1.6654,1.7358
3678,807.7083,1.6636,1.7966,1.7783,1.4415,1.7589,-0.9719,1.8003,1.7194,1.7018,-0.4082,1.8755,1.7210,1.7915
3679,807.9167,1.7781,1.8563,1.8357,1.3858,1.8174,0.2357,1.9136,1.7756,1.7592,-0.3485,1.8189,1.7210,1.7358
3680,808.1250,0.9766,1.8563,1.5488,1.3858,1.4663,-0.1861,1.9136,1.7756,1.7018,-1.2101,1.8755,1.3876,1.4017
3681,808.3333,1.0911,1.8563,1.4341,1.4415,1.4078,0.6075,1.8003,1.7756,1.7592,1.9195,1.8755,1.3320,1.4017
3682,808.5417,1.0911,1.6773,1.2045,1.3858,1.3492,0.1457,1.8003,1.4383,1.7018,-0.9808,1.5925,0.9986,1.1790
3683,808.7500,1.1483,1.5580,0.8603,1.3302,0.9981,-0.5910,1.6870,1.0448,1.4145,-0.3302,1.4793,1.0541,1.0677
3684,808.9583,1.0911,1.3790,0.8603,1.2745,0.9396,1.8654,1.2904,0.8199,1.0123,-0.9424,1.2530,0.8874,1.0120
3685,809.1667,0.9193,1.1404,0.8029,0.9962,0.8225,0.8887,1.2337,0.7637,0.7250,-2.4161,0.9700,0.8874,0.9563
3686,809.3750,0.9193,0.9018,0.8029,0.9962,0.8225,1.4139,1.1771,0.7637,0.7250,-0.5215,0.8568,0.8319,0.9563
3687,809.5833,0.8620,0.9018,0.7455,1.0518,0.7640,0.5347,1.0637,0.7075,0.7250,-1.2773,0.8568,0.8319,0.9006
3688,809.7917,0.8620,0.9018,0.7455,1.0518,0.7640,0.0963,0.8938,0.6513,0.7250,1.0547,0.8568,0.8319,0.9006
3689,810.0000,0.8620,0.9018,0.7455,0.9405,0.7640,-0.8500,0.8938,0.6513,0.7250,0.2882,0.8002,0.7763,0.9006
3690,810.2083,0.8048,0.9018,0.7455,0.8292,0.7640,-0.3833,0.8371,0.6513,0.7250,-0.6431,0.7436,0.7207,0.9006
3691,810.4167,0.8048,0.7824,0.7455,0.8292,0.7640,-1.3912,0.8371,0.6513,0.6675,0.2607,0.6870,0.7207,0.9006
3692,810.6250,0.6903,0.7824,0.7455,0.8292,0.7055,-0.8821,0.7238,0.6513,0.6675,-1.9304,0.6304,0.7763,0.9006
3693,810.8333,0.8048,0.7824,0.7455,0.8292,0.7640,-0.7080,0.6105,0.6513,0.6675,0.5085,0.5172,0.7207,0.8449
3694,811.0417,0.7475,0.7824,0.6882,0.8292,0.7640,0.3464,0.6105,0.6513,0.6675,-0.6069,0.5172,0.7763,0.9006
3695,811.2500,0.7475,0.9018,0.7455,0.8292,0.7640,0.2106,0.6105,0.7075,0.7250,0.0047,0.4607,0.7763,0.9006
3696,811.4583,0.8620,1.1404,0.9177,0.8848,0.9396,-0.4014,0.5538,0.9886,0.8974,0.4268,0.4607,0.8874,0.9563
3697,811.6667,0.9193,1.2597,1.0898,0.8848,1.0566,-1.5392,0.4971,1.2134,1.1272,-1.1959,0.3475,1.1097,1.0120
3698,811.8750,1.0338,1.2000,1.1472,0.9405,1.2322,0.6741,0.4971,1.3259,1.2996,-1.6623,0.4041,1.2764,1.0677
3699,812.0833,1.2628,0.8421,1.3767,1.1075,1.3492,0.7061,0.4405,1.4383,1.4145,-1.6521,0.3475,1.1653,1.1233
3700,812.2917,1.4346,0.8421,1.5488,1.3302,1.5248,0.4094,0.4971,1.4945,1.4145,-0.5424,0.4041,1.1653,1.2904
3701,812.5000,1.5491,0.7824,1.6062,1.3302,1.6419,-0.1531,0.4405,1.6069,1.5294,0.4908,0.3475,1.1653,1.2347
3702,812.7083,1.5491,0.9018,1.6636,1.2745,1.7004,0.2947,0.3272,1.6069,1.5868,0.3809,0.2909,1.1097,1.2347
3703,812.9167,1.5491,0.7228,1.7209,1.2745,1.7589,-1.3846,0.3272,1.6069,1.6443,1.0708,0.2909,0.9986,1.1233
3704,813.1250,1.5491,0.6631,1.7209,0.9962,1.8174,-0.5152,0.3838,1.4383,1.5294,0.1743,0.2343,0.9986,0.9006
3705,813.3333,1.5491,0.5438,1.7209,0.9962,1.7589,-0.5283,0.3272,1.6069,1.5294,-0.6102,0.2343,0.7763,0.7336
3706,813.5417,1.4346,0.4842,1.6062,0.9405,1.7004,-1.4022,0.2705,1.2696,1.3570,1.2743,0.2343,0.6651,0.6222
3707,813.7500,1.1483,0.3648,1.3767,0.9405,1.4663,-0.6735,0.3272,1.1572,1.0697,-0.1714,0.2343,0.4984,0.5665
3708,813.9583,1.0338,0.3648,1.0898,0.8848,1.2322,-1.0068,0.2138,0.8199,0.8399,0.8508,0.2343,0.4429,0.5108
3709,814.1667,0.9766,0.3052,0.9750,0.8848,1.1151,0.9309,0.2138,0.6513,0.6675,-0.2785,0.1777,0.4429,0.5108
3710,814.3750,0.8620,0.3052,0.8029,0.7735,0.8225,-0.1742,0.1572,0.5950,0.5526,0.9468,0.0645,0.3317,0.4552
3711,814.5833,0.8620,0.3052,0.7455,0.5508,0.8225,0.6150,0.1572,0.5950,0.5526,-0.0032,0.0645,0.3873,0.3995
3712,814.7917,0.8620,0.3052,0.7455,0.5508,0.8225,-0.7877,0.1572,0.5950,0.5526,-0.0983,0.0079,0.2761,0.2881
